"","year","month","song","artist","speechiness","energy","danceability","acousticness"
"2940",2015,"Mar","What Do You Mean?","Justin Bieber",0.0922,0.571,0.837,0.61
"2941",2015,"Apr","What Do You Mean?","Justin Bieber",0.0922,0.571,0.837,0.61
"2942",2015,"Sep","Locked Away","R City & Adam Levine",0.0656,0.677,0.508,0.328
"2943",2015,"Oct","Locked Away","R City & Adam Levine",0.0656,0.677,0.508,0.328
"2944",2015,"Nov","Locked Away","R City & Adam Levine",0.0656,0.677,0.508,0.328
"2945",2015,"Dec","Locked Away","R City & Adam Levine",0.0656,0.677,0.508,0.328
"2946",2015,"Jan","Locked Away","R City & Adam Levine",0.0656,0.677,0.508,0.328
"2947",2015,"Jun","The Hills","The Weeknd",0.0488,0.565,0.58,0.0671
"2948",2015,"Jul","The Hills","The Weeknd",0.0488,0.565,0.58,0.0671
"2949",2015,"Aug","The Hills","The Weeknd",0.0488,0.565,0.58,0.0671
"2950",2015,"Sep","The Hills","The Weeknd",0.0488,0.565,0.58,0.0671
"2951",2015,"Oct","The Hills","The Weeknd",0.0488,0.565,0.58,0.0671
"2952",2015,"Nov","The Hills","The Weeknd",0.0488,0.565,0.58,0.0671
"2953",2015,"Dec","The Hills","The Weeknd",0.0488,0.565,0.58,0.0671
"2954",2015,"Jan","The Hills","The Weeknd",0.0488,0.565,0.58,0.0671
"2955",2015,"Feb","The Hills","The Weeknd",0.0488,0.565,0.58,0.0671
"2956",2015,"Mar","The Hills","The Weeknd",0.0488,0.565,0.58,0.0671
"2957",2015,"Apr","The Hills","The Weeknd",0.0488,0.565,0.58,0.0671
"2958",2015,"Jan","Hello","Adele",0.0347,0.451,0.481,0.336
"2959",2015,"Feb","Hello","Adele",0.0347,0.451,0.481,0.336
"2960",2015,"Mar","Hello","Adele",0.0347,0.451,0.481,0.336
"2961",2015,"Apr","Hello","Adele",0.0347,0.451,0.481,0.336
"2962",2015,"May","Hello","Adele",0.0347,0.451,0.481,0.336
"2963",2015,"Jun","Hello","Adele",0.0347,0.451,0.481,0.336
"2964",2015,"Jul","Hello","Adele",0.0347,0.451,0.481,0.336
"2965",2015,"Aug","Hello","Adele",0.0347,0.451,0.481,0.336
"2966",2015,"Nov","Hello","Adele",0.0347,0.451,0.481,0.336
"2967",2015,"Dec","Hello","Adele",0.0347,0.451,0.481,0.336
"2968",2015,"Jan","Hello","Adele",0.0347,0.451,0.481,0.336
"2969",2015,"Feb","Hello","Adele",0.0347,0.451,0.481,0.336
"2970",2015,"Mar","Hello","Adele",0.0347,0.451,0.481,0.336
"2971",2015,"Apr","Hello","Adele",0.0347,0.451,0.481,0.336
"2972",2015,"Sep","Hotline Bling","Drake",0.0578,0.621,0.903,0.00302
"2973",2015,"Oct","Hotline Bling","Drake",0.0578,0.621,0.903,0.00302
"2974",2015,"Nov","Hotline Bling","Drake",0.0578,0.621,0.903,0.00302
"2975",2015,"Dec","Hotline Bling","Drake",0.0578,0.621,0.903,0.00302
"2976",2015,"Jan","Hotline Bling","Drake",0.0578,0.621,0.903,0.00302
"2977",2015,"Feb","Hotline Bling","Drake",0.0578,0.621,0.903,0.00302
"2978",2015,"Mar","Hotline Bling","Drake",0.0578,0.621,0.903,0.00302
"2979",2015,"Apr","Hotline Bling","Drake",0.0578,0.621,0.903,0.00302
"2980",2015,"Mar","Sorry","Justin Bieber",0.225,0.64,0.705,0.0237
"2981",2015,"Apr","Sorry","Justin Bieber",0.225,0.64,0.705,0.0237
"2982",2015,"Jan","Sorry","Justin Bieber",0.225,0.64,0.705,0.0237
"2983",2015,"Feb","Sorry","Justin Bieber",0.225,0.64,0.705,0.0237
"2984",2015,"Mar","Sorry","Justin Bieber",0.225,0.64,0.705,0.0237
"2985",2015,"Apr","Sorry","Justin Bieber",0.225,0.64,0.705,0.0237
"2986",2015,"May","Sorry","Justin Bieber",0.225,0.64,0.705,0.0237
"2987",2015,"Nov","Sorry","Justin Bieber",0.225,0.64,0.705,0.0237
"2988",2015,"Dec","Sorry","Justin Bieber",0.225,0.64,0.705,0.0237
"2989",2015,"Jan","Sorry","Justin Bieber",0.225,0.64,0.705,0.0237
"2990",2015,"Feb","Sorry","Justin Bieber",0.225,0.64,0.705,0.0237
"2991",2015,"Mar","Sorry","Justin Bieber",0.225,0.64,0.705,0.0237
"2992",2015,"Apr","Sorry","Justin Bieber",0.225,0.64,0.705,0.0237
"2993",2015,"May","Sorry","Justin Bieber",0.225,0.64,0.705,0.0237
"2994",2015,"May","Sorry","Justin Bieber",0.225,0.64,0.705,0.0237
"2995",2015,"Jun","Sorry","Justin Bieber",0.225,0.64,0.705,0.0237
"2996",2015,"Jun","Sorry","Justin Bieber",0.225,0.64,0.705,0.0237
"2997",2015,"Jul","Sorry","Justin Bieber",0.225,0.64,0.705,0.0237
"2998",2015,"Jul","Sorry","Justin Bieber",0.225,0.64,0.705,0.0237
"2999",2015,"Aug","Sorry","Justin Bieber",0.225,0.64,0.705,0.0237
"3000",2015,"Aug","Sorry","Justin Bieber",0.225,0.64,0.705,0.0237
"3001",2015,"Dec","Love Yourself","Justin Bieber",0.453,0.376,0.607,0.856
"3002",2015,"Jan","Love Yourself","Justin Bieber",0.453,0.376,0.607,0.856
"3003",2015,"Feb","Love Yourself","Justin Bieber",0.453,0.376,0.607,0.856
"3004",2015,"Mar","Love Yourself","Justin Bieber",0.453,0.376,0.607,0.856
"3005",2015,"Apr","Love Yourself","Justin Bieber",0.453,0.376,0.607,0.856
"3006",2015,"May","Love Yourself","Justin Bieber",0.453,0.376,0.607,0.856
"3007",2015,"Jun","Love Yourself","Justin Bieber",0.453,0.376,0.607,0.856
"3008",2015,"Jul","Love Yourself","Justin Bieber",0.453,0.376,0.607,0.856
"3009",2015,"Aug","Love Yourself","Justin Bieber",0.453,0.376,0.607,0.856
"3010",2016,"Jan","Hello","Adele",0.0347,0.451,0.481,0.336
"3011",2016,"Feb","Hello","Adele",0.0347,0.451,0.481,0.336
"3012",2016,"Mar","Hello","Adele",0.0347,0.451,0.481,0.336
"3013",2016,"Apr","Hello","Adele",0.0347,0.451,0.481,0.336
"3014",2016,"May","Hello","Adele",0.0347,0.451,0.481,0.336
"3015",2016,"Jun","Hello","Adele",0.0347,0.451,0.481,0.336
"3016",2016,"Jul","Hello","Adele",0.0347,0.451,0.481,0.336
"3017",2016,"Aug","Hello","Adele",0.0347,0.451,0.481,0.336
"3018",2016,"Nov","Hello","Adele",0.0347,0.451,0.481,0.336
"3019",2016,"Dec","Hello","Adele",0.0347,0.451,0.481,0.336
"3020",2016,"Jan","Hello","Adele",0.0347,0.451,0.481,0.336
"3021",2016,"Feb","Hello","Adele",0.0347,0.451,0.481,0.336
"3022",2016,"Mar","Hello","Adele",0.0347,0.451,0.481,0.336
"3023",2016,"Apr","Hello","Adele",0.0347,0.451,0.481,0.336
"3024",2016,"Mar","Sorry","Justin Bieber",0.225,0.64,0.705,0.0237
"3025",2016,"Apr","Sorry","Justin Bieber",0.225,0.64,0.705,0.0237
"3026",2016,"Jan","Sorry","Justin Bieber",0.225,0.64,0.705,0.0237
"3027",2016,"Feb","Sorry","Justin Bieber",0.225,0.64,0.705,0.0237
"3028",2016,"Mar","Sorry","Justin Bieber",0.225,0.64,0.705,0.0237
"3029",2016,"Apr","Sorry","Justin Bieber",0.225,0.64,0.705,0.0237
"3030",2016,"May","Sorry","Justin Bieber",0.225,0.64,0.705,0.0237
"3031",2016,"Nov","Sorry","Justin Bieber",0.225,0.64,0.705,0.0237
"3032",2016,"Dec","Sorry","Justin Bieber",0.225,0.64,0.705,0.0237
"3033",2016,"Jan","Sorry","Justin Bieber",0.225,0.64,0.705,0.0237
"3034",2016,"Feb","Sorry","Justin Bieber",0.225,0.64,0.705,0.0237
"3035",2016,"Mar","Sorry","Justin Bieber",0.225,0.64,0.705,0.0237
"3036",2016,"Apr","Sorry","Justin Bieber",0.225,0.64,0.705,0.0237
"3037",2016,"May","Sorry","Justin Bieber",0.225,0.64,0.705,0.0237
"3038",2016,"May","Sorry","Justin Bieber",0.225,0.64,0.705,0.0237
"3039",2016,"Jun","Sorry","Justin Bieber",0.225,0.64,0.705,0.0237
"3040",2016,"Jun","Sorry","Justin Bieber",0.225,0.64,0.705,0.0237
"3041",2016,"Jul","Sorry","Justin Bieber",0.225,0.64,0.705,0.0237
"3042",2016,"Jul","Sorry","Justin Bieber",0.225,0.64,0.705,0.0237
"3043",2016,"Aug","Sorry","Justin Bieber",0.225,0.64,0.705,0.0237
"3044",2016,"Aug","Sorry","Justin Bieber",0.225,0.64,0.705,0.0237
"3045",2016,"Dec","Love Yourself","Justin Bieber",0.453,0.376,0.607,0.856
"3046",2016,"Jan","Love Yourself","Justin Bieber",0.453,0.376,0.607,0.856
"3047",2016,"Feb","Love Yourself","Justin Bieber",0.453,0.376,0.607,0.856
"3048",2016,"Mar","Love Yourself","Justin Bieber",0.453,0.376,0.607,0.856
"3049",2016,"Apr","Love Yourself","Justin Bieber",0.453,0.376,0.607,0.856
"3050",2016,"May","Love Yourself","Justin Bieber",0.453,0.376,0.607,0.856
"3051",2016,"Jun","Love Yourself","Justin Bieber",0.453,0.376,0.607,0.856
"3052",2016,"Jul","Love Yourself","Justin Bieber",0.453,0.376,0.607,0.856
"3053",2016,"Aug","Love Yourself","Justin Bieber",0.453,0.376,0.607,0.856
"3054",2016,"Aug","Stitches","Shawn Mendes",0.067,0.754,0.746,0.0152
"3055",2016,"Sep","Stitches","Shawn Mendes",0.067,0.754,0.746,0.0152
"3056",2016,"Oct","Stitches","Shawn Mendes",0.067,0.754,0.746,0.0152
"3057",2016,"Nov","Stitches","Shawn Mendes",0.067,0.754,0.746,0.0152
"3058",2016,"Dec","Stitches","Shawn Mendes",0.067,0.754,0.746,0.0152
"3059",2016,"Jan","Stitches","Shawn Mendes",0.067,0.754,0.746,0.0152
"3060",2016,"Feb","Stitches","Shawn Mendes",0.067,0.754,0.746,0.0152
"3061",2016,"Mar","Stitches","Shawn Mendes",0.067,0.754,0.746,0.0152
"3062",2016,"Apr","Stitches","Shawn Mendes",0.067,0.754,0.746,0.0152
"3063",2016,"May","Stitches","Shawn Mendes",0.067,0.754,0.746,0.0152
"3064",2016,"Apr","Work","Rihanna & Drake",0.106,0.427,0.831,0.0531
"3065",2016,"Feb","Work","Rihanna & Drake",0.106,0.427,0.831,0.0531
"3066",2016,"Mar","Work","Rihanna & Drake",0.106,0.427,0.831,0.0531
"3067",2016,"Apr","Work","Rihanna & Drake",0.106,0.427,0.831,0.0531
"3068",2016,"May","Work","Rihanna & Drake",0.106,0.427,0.831,0.0531
"3069",2016,"Jun","Work","Rihanna & Drake",0.106,0.427,0.831,0.0531
"3070",2016,"Jul","Work","Rihanna & Drake",0.106,0.427,0.831,0.0531
"3071",2016,"Aug","Work","Rihanna & Drake",0.106,0.427,0.831,0.0531
"3072",2016,"Sep","Work","Rihanna & Drake",0.106,0.427,0.831,0.0531
"3073",2016,"Jan","Stressed Out","Twenty One Pilots",0.141,0.637,0.734,0.0462
"3074",2016,"Feb","Stressed Out","Twenty One Pilots",0.141,0.637,0.734,0.0462
"3075",2016,"Mar","Stressed Out","Twenty One Pilots",0.141,0.637,0.734,0.0462
"3076",2016,"Apr","Stressed Out","Twenty One Pilots",0.141,0.637,0.734,0.0462
"3077",2016,"May","Stressed Out","Twenty One Pilots",0.141,0.637,0.734,0.0462
"3078",2016,"Jun","Stressed Out","Twenty One Pilots",0.141,0.637,0.734,0.0462
"3079",2016,"Jul","Stressed Out","Twenty One Pilots",0.141,0.637,0.734,0.0462
"3080",2016,"Aug","Stressed Out","Twenty One Pilots",0.141,0.637,0.734,0.0462
"3081",2016,"Sep","Stressed Out","Twenty One Pilots",0.141,0.637,0.734,0.0462
"3082",2016,"Feb","Seven Years","Lukas Graham",0.0967,0.941,0.239,2.3e-05
"3083",2016,"Mar","Seven Years","Lukas Graham",0.0967,0.941,0.239,2.3e-05
"3084",2016,"Apr","Seven Years","Lukas Graham",0.0967,0.941,0.239,2.3e-05
"3085",2016,"May","Seven Years","Lukas Graham",0.0967,0.941,0.239,2.3e-05
"3086",2016,"Jun","Seven Years","Lukas Graham",0.0967,0.941,0.239,2.3e-05
"3087",2016,"Jul","Seven Years","Lukas Graham",0.0967,0.941,0.239,2.3e-05
"3088",2016,"Aug","Seven Years","Lukas Graham",0.0967,0.941,0.239,2.3e-05
"3089",2016,"Sep","Seven Years","Lukas Graham",0.0967,0.941,0.239,2.3e-05
"3090",2016,"Mar","I Took A Pill In Ibiza","Mike Posner",0.112,0.713,0.663,0.0353
"3091",2016,"Apr","I Took A Pill In Ibiza","Mike Posner",0.112,0.713,0.663,0.0353
"3092",2016,"May","I Took A Pill In Ibiza","Mike Posner",0.112,0.713,0.663,0.0353
"3093",2016,"Jun","I Took A Pill In Ibiza","Mike Posner",0.112,0.713,0.663,0.0353
"3094",2016,"Jul","I Took A Pill In Ibiza","Mike Posner",0.112,0.713,0.663,0.0353
"3095",2016,"Aug","I Took A Pill In Ibiza","Mike Posner",0.112,0.713,0.663,0.0353
"3096",2016,"Sep","I Took A Pill In Ibiza","Mike Posner",0.112,0.713,0.663,0.0353
"3097",2016,"Oct","I Took A Pill In Ibiza","Mike Posner",0.112,0.713,0.663,0.0353
"3098",2016,"Apr","One Dance","Drake, WizKid & Kyla",0.0516,0.61,0.796,0.00842
"3099",2016,"May","One Dance","Drake, WizKid & Kyla",0.0516,0.61,0.796,0.00842
"3100",2016,"Jun","One Dance","Drake, WizKid & Kyla",0.0516,0.61,0.796,0.00842
"3101",2016,"Jul","One Dance","Drake, WizKid & Kyla",0.0516,0.61,0.796,0.00842
"3102",2016,"Aug","One Dance","Drake, WizKid & Kyla",0.0516,0.61,0.796,0.00842
"3103",2016,"Sep","One Dance","Drake, WizKid & Kyla",0.0516,0.61,0.796,0.00842
"3104",2016,"Oct","One Dance","Drake, WizKid & Kyla",0.0516,0.61,0.796,0.00842
"3105",2016,"Nov","One Dance","Drake, WizKid & Kyla",0.0516,0.61,0.796,0.00842
"3106",2016,"Dec","One Dance","Drake, WizKid & Kyla",0.0516,0.61,0.796,0.00842
"3107",2016,"Apr","Panda","Desiigner",0.393,0.748,0.72,0.0235
"3108",2016,"May","Panda","Desiigner",0.393,0.748,0.72,0.0235
"3109",2016,"Jun","Panda","Desiigner",0.393,0.748,0.72,0.0235
"3110",2016,"Jul","Panda","Desiigner",0.393,0.748,0.72,0.0235
"3111",2016,"Aug","Panda","Desiigner",0.393,0.748,0.72,0.0235
"3112",2016,"Sep","Panda","Desiigner",0.393,0.748,0.72,0.0235
"3113",2016,"Oct","Panda","Desiigner",0.393,0.748,0.72,0.0235
"3114",2016,"Nov","Panda","Desiigner",0.393,0.748,0.72,0.0235
"3115",2016,"Mar","Work From Home","Fifth Harmony & Ty Dolla Sign",0.0432,0.585,0.803,0.103
"3116",2016,"Apr","Work From Home","Fifth Harmony & Ty Dolla Sign",0.0432,0.585,0.803,0.103
"3117",2016,"May","Work From Home","Fifth Harmony & Ty Dolla Sign",0.0432,0.585,0.803,0.103
"3118",2016,"Jun","Work From Home","Fifth Harmony & Ty Dolla Sign",0.0432,0.585,0.803,0.103
"3119",2016,"Jul","Work From Home","Fifth Harmony & Ty Dolla Sign",0.0432,0.585,0.803,0.103
"3120",2016,"Aug","Work From Home","Fifth Harmony & Ty Dolla Sign",0.0432,0.585,0.803,0.103
"3121",2016,"Sep","Work From Home","Fifth Harmony & Ty Dolla Sign",0.0432,0.585,0.803,0.103
"3122",2016,"Oct","Work From Home","Fifth Harmony & Ty Dolla Sign",0.0432,0.585,0.803,0.103
"3123",2016,"May","Can't Stop The Feeling","Justin Timberlake",0.0682,0.832,0.669,0.0106
"3124",2016,"Jun","Can't Stop The Feeling","Justin Timberlake",0.0682,0.832,0.669,0.0106
"3125",2016,"Jul","Can't Stop The Feeling","Justin Timberlake",0.0682,0.832,0.669,0.0106
"3126",2016,"Aug","Can't Stop The Feeling","Justin Timberlake",0.0682,0.832,0.669,0.0106
"3127",2016,"Sep","Can't Stop The Feeling","Justin Timberlake",0.0682,0.832,0.669,0.0106
"3128",2016,"Oct","Can't Stop The Feeling","Justin Timberlake",0.0682,0.832,0.669,0.0106
"3129",2016,"Nov","Can't Stop The Feeling","Justin Timberlake",0.0682,0.832,0.669,0.0106
"3130",2016,"Dec","Can't Stop The Feeling","Justin Timberlake",0.0682,0.832,0.669,0.0106
"3131",2016,"Jan","Can't Stop The Feeling","Justin Timberlake",0.0682,0.832,0.669,0.0106
"3132",2016,"Feb","Can't Stop The Feeling","Justin Timberlake",0.0682,0.832,0.669,0.0106
"3133",2016,"Mar","Can't Stop The Feeling","Justin Timberlake",0.0682,0.832,0.669,0.0106
"3134",2016,"Apr","Can't Stop The Feeling","Justin Timberlake",0.0682,0.832,0.669,0.0106
"3135",2016,"May","Can't Stop The Feeling","Justin Timberlake",0.0682,0.832,0.669,0.0106
"3136",2016,"May","This Is What You Came For","Rihanna & Calvin Harris",0.0331,0.928,0.63,0.199
"3137",2016,"Jun","This Is What You Came For","Rihanna & Calvin Harris",0.0331,0.928,0.63,0.199
"3138",2016,"Jul","This Is What You Came For","Rihanna & Calvin Harris",0.0331,0.928,0.63,0.199
"3139",2016,"Aug","This Is What You Came For","Rihanna & Calvin Harris",0.0331,0.928,0.63,0.199
"3140",2016,"Sep","This Is What You Came For","Rihanna & Calvin Harris",0.0331,0.928,0.63,0.199
"3141",2016,"Oct","This Is What You Came For","Rihanna & Calvin Harris",0.0331,0.928,0.63,0.199
"3142",2016,"Nov","This Is What You Came For","Rihanna & Calvin Harris",0.0331,0.928,0.63,0.199
"3143",2016,"Dec","This Is What You Came For","Rihanna & Calvin Harris",0.0331,0.928,0.63,0.199
"3144",2016,"Apr","Don't Let Me Down","The Chainsmokers & Daya",0.172,0.869,0.532,0.157
"3145",2016,"May","Don't Let Me Down","The Chainsmokers & Daya",0.172,0.869,0.532,0.157
"3146",2016,"Jun","Don't Let Me Down","The Chainsmokers & Daya",0.172,0.869,0.532,0.157
"3147",2016,"Jul","Don't Let Me Down","The Chainsmokers & Daya",0.172,0.869,0.532,0.157
"3148",2016,"Aug","Don't Let Me Down","The Chainsmokers & Daya",0.172,0.869,0.532,0.157
"3149",2016,"Sep","Don't Let Me Down","The Chainsmokers & Daya",0.172,0.869,0.532,0.157
"3150",2016,"Oct","Don't Let Me Down","The Chainsmokers & Daya",0.172,0.869,0.532,0.157
"3151",2016,"Nov","Don't Let Me Down","The Chainsmokers & Daya",0.172,0.869,0.532,0.157
"3152",2016,"Dec","Don't Let Me Down","The Chainsmokers & Daya",0.172,0.869,0.532,0.157
"3153",2016,"Jan","Don't Let Me Down","The Chainsmokers & Daya",0.172,0.869,0.532,0.157
"3154",2016,"Feb","Don't Let Me Down","The Chainsmokers & Daya",0.172,0.869,0.532,0.157
"3155",2016,"Mar","Cheap Thrills","Sia",0.105,0.698,0.628,0.0472
"3156",2016,"Apr","Cheap Thrills","Sia",0.105,0.698,0.628,0.0472
"3157",2016,"May","Cheap Thrills","Sia",0.105,0.698,0.628,0.0472
"3158",2016,"Jun","Cheap Thrills","Sia",0.105,0.698,0.628,0.0472
"3159",2016,"Jul","Cheap Thrills","Sia",0.105,0.698,0.628,0.0472
"3160",2016,"Aug","Cheap Thrills","Sia",0.105,0.698,0.628,0.0472
"3161",2016,"Sep","Cheap Thrills","Sia",0.105,0.698,0.628,0.0472
"3162",2016,"Oct","Cheap Thrills","Sia",0.105,0.698,0.628,0.0472
"3163",2016,"Nov","Cheap Thrills","Sia",0.105,0.698,0.628,0.0472
"3164",2016,"Dec","Cheap Thrills","Sia",0.105,0.698,0.628,0.0472
"3165",2016,"Jan","Cheap Thrills","Sia",0.105,0.698,0.628,0.0472
"3166",2016,"Feb","Cheap Thrills","Sia",0.105,0.698,0.628,0.0472
"3167",2016,"Aug","Cold Water","Major Lazer, Justin Bieber & MO",0.0534,0.797,0.602,0.055
"3168",2016,"Sep","Cold Water","Major Lazer, Justin Bieber & MO",0.0534,0.797,0.602,0.055
"3169",2016,"Oct","Cold Water","Major Lazer, Justin Bieber & MO",0.0534,0.797,0.602,0.055
"3170",2016,"Nov","Cold Water","Major Lazer, Justin Bieber & MO",0.0534,0.797,0.602,0.055
"3171",2016,"Dec","Cold Water","Major Lazer, Justin Bieber & MO",0.0534,0.797,0.602,0.055
"3172",2016,"Jan","Cold Water","Major Lazer, Justin Bieber & MO",0.0534,0.797,0.602,0.055
"3173",2016,"May","Closer","The Chainsmokers & Halsey",0.0338,0.524,0.748,0.414
"3174",2016,"Jun","Closer","The Chainsmokers & Halsey",0.0338,0.524,0.748,0.414
"3175",2016,"Jul","Closer","The Chainsmokers & Halsey",0.0338,0.524,0.748,0.414
"3176",2016,"Aug","Closer","The Chainsmokers & Halsey",0.0338,0.524,0.748,0.414
"3177",2016,"Sep","Closer","The Chainsmokers & Halsey",0.0338,0.524,0.748,0.414
"3178",2016,"Oct","Closer","The Chainsmokers & Halsey",0.0338,0.524,0.748,0.414
"3179",2016,"Nov","Closer","The Chainsmokers & Halsey",0.0338,0.524,0.748,0.414
"3180",2016,"Dec","Closer","The Chainsmokers & Halsey",0.0338,0.524,0.748,0.414
"3181",2016,"Jan","Closer","The Chainsmokers & Halsey",0.0338,0.524,0.748,0.414
"3182",2016,"Aug","Closer","The Chainsmokers & Halsey",0.0338,0.524,0.748,0.414
"3183",2016,"Sep","Closer","The Chainsmokers & Halsey",0.0338,0.524,0.748,0.414
"3184",2016,"Oct","Closer","The Chainsmokers & Halsey",0.0338,0.524,0.748,0.414
"3185",2016,"Nov","Closer","The Chainsmokers & Halsey",0.0338,0.524,0.748,0.414
"3186",2016,"Dec","Closer","The Chainsmokers & Halsey",0.0338,0.524,0.748,0.414
"3187",2016,"Jan","Closer","The Chainsmokers & Halsey",0.0338,0.524,0.748,0.414
"3188",2016,"Feb","Closer","The Chainsmokers & Halsey",0.0338,0.524,0.748,0.414
"3189",2016,"Mar","Closer","The Chainsmokers & Halsey",0.0338,0.524,0.748,0.414
"3190",2016,"Apr","Closer","The Chainsmokers & Halsey",0.0338,0.524,0.748,0.414
"3191",2016,"May","Closer","The Chainsmokers & Halsey",0.0338,0.524,0.748,0.414
"3192",2016,"Jun","Closer","The Chainsmokers & Halsey",0.0338,0.524,0.748,0.414
"3193",2016,"Jul","Closer","The Chainsmokers & Halsey",0.0338,0.524,0.748,0.414
"3194",2016,"Nov","Let Me Love You","DJ Snake & Justin Bieber",0.0922,0.578,0.656,0.235
"3195",2016,"Dec","Let Me Love You","DJ Snake & Justin Bieber",0.0922,0.578,0.656,0.235
"3196",2016,"Jan","Let Me Love You","DJ Snake & Justin Bieber",0.0922,0.578,0.656,0.235
"3197",2016,"Feb","Let Me Love You","DJ Snake & Justin Bieber",0.0922,0.578,0.656,0.235
"3198",2016,"Mar","Let Me Love You","DJ Snake & Justin Bieber",0.0922,0.578,0.656,0.235
"3199",2016,"Apr","Let Me Love You","DJ Snake & Justin Bieber",0.0922,0.578,0.656,0.235
"3200",2016,"May","Let Me Love You","DJ Snake & Justin Bieber",0.0922,0.578,0.656,0.235
"3201",2016,"Jun","Let Me Love You","DJ Snake & Justin Bieber",0.0922,0.578,0.656,0.235
"3202",2016,"Aug","Let Me Love You","DJ Snake & Justin Bieber",0.0922,0.578,0.656,0.235
"3203",2016,"Sep","Let Me Love You","DJ Snake & Justin Bieber",0.0922,0.578,0.656,0.235
"3204",2016,"Oct","Let Me Love You","DJ Snake & Justin Bieber",0.0922,0.578,0.656,0.235
"3205",2016,"Nov","Let Me Love You","DJ Snake & Justin Bieber",0.0922,0.578,0.656,0.235
"3206",2016,"Dec","Let Me Love You","DJ Snake & Justin Bieber",0.0922,0.578,0.656,0.235
"3207",2016,"Jan","Let Me Love You","DJ Snake & Justin Bieber",0.0922,0.578,0.656,0.235
"3208",2016,"Feb","Let Me Love You","DJ Snake & Justin Bieber",0.0922,0.578,0.656,0.235
"3209",2016,"Mar","Let Me Love You","DJ Snake & Justin Bieber",0.0922,0.578,0.656,0.235
"3210",2016,"Jul","Heathens","Twenty One Pilots",0.0286,0.396,0.732,0.0841
"3211",2016,"Aug","Heathens","Twenty One Pilots",0.0286,0.396,0.732,0.0841
"3212",2016,"Sep","Heathens","Twenty One Pilots",0.0286,0.396,0.732,0.0841
"3213",2016,"Oct","Heathens","Twenty One Pilots",0.0286,0.396,0.732,0.0841
"3214",2016,"Nov","Heathens","Twenty One Pilots",0.0286,0.396,0.732,0.0841
"3215",2016,"Dec","Heathens","Twenty One Pilots",0.0286,0.396,0.732,0.0841
"3216",2016,"Jan","Heathens","Twenty One Pilots",0.0286,0.396,0.732,0.0841
"3217",2016,"Feb","Heathens","Twenty One Pilots",0.0286,0.396,0.732,0.0841
"3218",2016,"Mar","Heathens","Twenty One Pilots",0.0286,0.396,0.732,0.0841
"3219",2016,"Oct","Starboy","The Weeknd & Daft Punk",0.276,0.588,0.678,0.141
"3220",2016,"Nov","Starboy","The Weeknd & Daft Punk",0.276,0.588,0.678,0.141
"3221",2016,"Dec","Starboy","The Weeknd & Daft Punk",0.276,0.588,0.678,0.141
"3222",2016,"Jan","Starboy","The Weeknd & Daft Punk",0.276,0.588,0.678,0.141
"3223",2016,"Feb","Starboy","The Weeknd & Daft Punk",0.276,0.588,0.678,0.141
"3224",2016,"Mar","Starboy","The Weeknd & Daft Punk",0.276,0.588,0.678,0.141
"3225",2016,"Apr","Starboy","The Weeknd & Daft Punk",0.276,0.588,0.678,0.141
"3226",2016,"Nov","Black Beatles","Rae Sremmurd & Gucci Mane",0.0649,0.632,0.794,0.142
"3227",2016,"Dec","Black Beatles","Rae Sremmurd & Gucci Mane",0.0649,0.632,0.794,0.142
"3228",2016,"Jan","Black Beatles","Rae Sremmurd & Gucci Mane",0.0649,0.632,0.794,0.142
"3229",2016,"Feb","Black Beatles","Rae Sremmurd & Gucci Mane",0.0649,0.632,0.794,0.142
"3230",2016,"Mar","Black Beatles","Rae Sremmurd & Gucci Mane",0.0649,0.632,0.794,0.142
"3231",2017,"Oct","Starboy","The Weeknd & Daft Punk",0.276,0.588,0.678,0.141
"3232",2017,"Nov","Starboy","The Weeknd & Daft Punk",0.276,0.588,0.678,0.141
"3233",2017,"Dec","Starboy","The Weeknd & Daft Punk",0.276,0.588,0.678,0.141
"3234",2017,"Jan","Starboy","The Weeknd & Daft Punk",0.276,0.588,0.678,0.141
"3235",2017,"Feb","Starboy","The Weeknd & Daft Punk",0.276,0.588,0.678,0.141
"3236",2017,"Mar","Starboy","The Weeknd & Daft Punk",0.276,0.588,0.678,0.141
"3237",2017,"Apr","Starboy","The Weeknd & Daft Punk",0.276,0.588,0.678,0.141
"3238",2017,"Nov","Black Beatles","Rae Sremmurd & Gucci Mane",0.0649,0.632,0.794,0.142
"3239",2017,"Dec","Black Beatles","Rae Sremmurd & Gucci Mane",0.0649,0.632,0.794,0.142
"3240",2017,"Jan","Black Beatles","Rae Sremmurd & Gucci Mane",0.0649,0.632,0.794,0.142
"3241",2017,"Feb","Black Beatles","Rae Sremmurd & Gucci Mane",0.0649,0.632,0.794,0.142
"3242",2017,"Mar","Black Beatles","Rae Sremmurd & Gucci Mane",0.0649,0.632,0.794,0.142
"3243",2017,"May","Closer","The Chainsmokers & Halsey",0.0338,0.524,0.748,0.414
"3244",2017,"Jun","Closer","The Chainsmokers & Halsey",0.0338,0.524,0.748,0.414
"3245",2017,"Jul","Closer","The Chainsmokers & Halsey",0.0338,0.524,0.748,0.414
"3246",2017,"Aug","Closer","The Chainsmokers & Halsey",0.0338,0.524,0.748,0.414
"3247",2017,"Sep","Closer","The Chainsmokers & Halsey",0.0338,0.524,0.748,0.414
